P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
0.26050081,0.048563556,2.545619651,3.20686701,3.256257127,2.632339126,3.551764542,1.888609482,1.967377295,2.490926672,2.331417733,1.672370855,1.616717517,0.877897261,1.367220571,1.065776731,1.020194386,2.721604229,2.024804034,2.030350039,0.966291778,2.674578161,1.11321404,2.17112804,1.400630158,3.60356486,2.509434358,2.394001629,3.14419769,3.170639459,2.976394837,2.044746944,2.242971129,2.276909703,0.78357504,0.73813753,0.898838381,1.212093956,1.368012098,0.701067829,2.227464387,0.802801781,1.798415365,1.383250011,1.492702503,2.349447457,1.613326331,1.582881371,3.216479707,3.216479839,1.075897329,1.0230096,0.707123568,0.698433197,1.535860604,0.697780812,1.228080385,1.042895478,1.651733961,1.745228287,1.270058835,2.203517478,2.266052954,1.526750385,1.726934314,3.060225418,2.597471205,0.70588211,1.204151637,1.535766317,0.857355906,1.028891445,0.651214772,1.876383964,1.935148655,1.554637151,1.543874274,1.04294062,2.743473876,1.879810589,3.644589584,3.320279557,1.06379246,1.055954401,0.76310275,0.903272992,1.68388036,1.379770861,1.480264926,1.271215292,2.296966876,1.724777681,1.118591862,2.629861877,2.673008326,1.56899372,2.24919083,2.589890295,2.238296064,0.740233074,0.371887701,0.317542647,1.480157381,1.063614742,1.179830086,1.35910588,2.23045528,2.056328834,0.496358286,2.639110233,1.72303887,1.90981935,1.623445001,1.378864032,1.378863547,1.152612899,0.887314442,0.887314446,1.796116886,0.976407465,1.180503752,1.180503289,2.441014446,1.764642274,2.016038249,1.025573923,1.772383291,2.366152272,3.228605855,1.993254933,3.786377264,1.454868514,2.363171533,1.361811852,1.806455256,1.259278165,1.311709753,2.655331408,2.776088134,2.223990827,1.938368654,1.578746124,3.234297218,2.616264163,2.047710375,1.982962047,1.361704603,1.352438003,0.938477448,2.093523872,1.466176098,1.775614249,1.922188528,2.617227058,2.01943878,2.464540707,2.325253925,1.785283703,2.211819462,2.954976094,2.954976062,1.577828652,2.273550514,0.880344998,0.552937451,0.754578388,1.863347427,0.820933991,1.622655286,2.591959572,2.037751427,2.180806969,1.818095729,3.180246906,3.180247074,2.016356343,1.328654356,1.554529304,1.510786141,1.36900781,0.904788737,1.226901835,1.919307564,1.27804904,1.738199142,1.453847299,1.955817512,2.208316827,1.551150766,1.391494741,1.921089451,1.921089239,2.76698981,3.23755839,3.180492403,0.997408025,1.315645626,1.098205876,1.800258785,0.953619065,1.760659018,1.760659865,2.822171245,2.667681116,0.808407223,3.238564776,3.494045294,2.264717539,2.895487869,1.198186275,1.795209268,1.794729941,1.169136988,1.628871494,2.170750545,1.843919467,2.006513877,1.957558668,2.319619515,2.45769953,2.081798935,3.105370038,3.114968513,2.423275358,3.530117513,1.116182983,2.750493069,0.782351766,1.00402067,1.839653345,1.991804674,1.064639174,1.210071271,1.529610719,2.82705636,2.305599169,1.251333655,1.040537315,2.124480888,2.667257199,3.025894555,1.363308253,1.881103691,2.020049303,1.144306931,1.933507519,1.933507765,1.302591108,1.732998909,1.73965564,2.009236879,2.177616583,1.74561145,1.611342691,2.869989483,1.994742263
0.26159649,2.444306318,2.556538987,2.034599184,3.252266456,3.577738405,2.27297796,2.046291291,2.368155794,2.508891657,2.33434668,1.622865827,1.666954056,1.156612471,1.369857874,1.26249995,1.02346488,2.732776641,2.100052833,2.028172297,0.964601876,2.671744406,1.113299729,1.147553687,1.398436557,3.599031883,1.789182226,2.390678707,1.5835708,3.166963277,2.336134082,2.043327338,2.242096096,2.564688618,2.274425696,0.744880969,0.8992537,1.364942259,1.097443477,0.529043511,0.632634668,2.245242316,1.929380419,1.431748525,1.431748141,2.207181309,1.611453428,1.657249168,1.911368132,1.984220517,1.074817949,1.022091019,0.29613881,0.515294009,1.431844773,0.618294152,1.354896433,1.053070981,1.649626191,1.649626081,1.419816138,2.201741047,2.264771241,1.631982945,1.726464443,2.60989342,0.728342504,0.7140355,0.874758821,1.244658724,0.857121082,1.251764978,0.651104541,1.888302618,1.842602394,1.553803106,1.544398165,1.123398054,2.7432119,1.877997363,2.174497804,3.328217937,1.06278198,1.054742516,0.505659579,0.902497235,1.564279544,1.378719098,1.478815571,1.278101727,2.349672695,1.627392059,1.116863875,2.790258133,2.790258099,1.567620418,2.249013758,1.663334903,2.23821051,0.603807511,0.37268015,0.542488709,1.478768874,1.062020383,1.178219817,1.372335585,2.229416324,2.054356019,0.496353431,2.439239349,1.694882398,1.839862466,1.627525103,1.546923927,1.202304672,1.15225804,0.935857565,0.886325651,1.794950604,0.890265926,1.125498454,1.185571778,2.486278292,1.838471733,2.015469048,1.19821671,1.677236259,2.280021884,2.365705545,1.999783982,3.781598147,1.458776308,1.443303946,2.142144219,1.805454697,0.702860211,1.494581581,2.653431742,2.775024286,2.222125149,1.938639999,1.582487554,3.223354168,2.410869999,2.048897471,1.980691858,1.351532904,1.351531134,0.93753729,1.960064176,1.46505697,1.775003782,1.989418321,2.617890614,2.017929903,2.388376615,2.324022582,1.55877471,2.210777098,2.955011232,2.955011282,1.581280398,2.27424313,1.067380969,0.55282951,0.755936087,1.777951253,0.819711007,1.621817465,2.595196419,2.037122154,2.179197464,1.974680413,2.993757807,3.109335558,1.959207178,1.32807425,1.554830336,1.596516406,1.5101745,0.90478716,1.226370642,1.9181273,1.277315803,1.737414077,1.48373525,1.99828257,2.207938885,1.390667834,1.563563006,2.034853495,1.920232541,3.058035918,3.238493472,3.18142248,0.56828554,0.568285211,1.10293567,1.845514323,0.952801885,0.514120931,0.421867049,2.866287411,2.66556365,0.811324084,3.493279993,3.493280297,2.337953425,2.313197241,1.199939066,1.808751253,1.658220398,1.168819801,1.707043512,2.170117503,2.006100963,2.006100959,1.965721082,2.318783013,2.45721193,2.081643489,3.104999339,3.302711724,2.262717989,3.208622279,1.117897492,2.751224556,0.781376013,0.781376869,1.838832769,1.991320053,1.063569862,1.536944999,1.536945419,2.82689409,2.257204972,1.250215552,1.209832569,2.122778604,2.627119344,3.026687883,0.897760417,1.881275848,2.019334115,1.14421773,1.932811165,1.932811353,1.303288085,1.726795993,1.742445103,2.087033267,2.100179043,1.611603231,1.611602898,2.86999917,2.124935348
0.260896749,0.049467663,2.559360276,2.027572744,3.251803542,3.57922255,2.271178697,1.900203944,1.977654273,2.333875765,2.039779558,1.677972527,1.622852256,1.156726105,1.369754694,1.069159862,1.024420805,2.739016634,2.022130941,2.027619558,2.668225837,0.984987451,1.108642192,2.169277426,1.396842872,1.009015805,1.787730381,2.3950923,3.134028273,1.592350219,2.334955195,2.749874307,2.241479438,2.267992771,2.267992361,0.740873664,1.356197122,1.217201964,1.363794888,0.700209562,0.632368931,0.802910427,1.927811915,1.431889556,1.431889472,2.207003764,1.580955069,1.580954891,3.209184557,3.209184596,1.072274602,0.426301529,0.70882096,0.514374026,1.532889751,0.617564216,1.227203487,0.665008539,1.699048339,1.649883457,1.268816053,2.380315388,2.38031508,1.524095214,2.827307768,2.6119487,0.725227669,0.71089386,1.214664392,1.531537765,0.591065869,1.250914161,0.650528561,1.882131678,1.843385377,1.555075963,1.545147919,1.042866077,2.658162998,1.878471397,2.173692246,3.329087387,1.064678049,0.562659281,0.763442466,0.901951377,1.682384729,1.478187262,1.478187227,1.276487785,2.295981393,1.627584165,1.116684394,2.789989932,2.789989945,1.684936944,2.248713045,1.662378407,2.235897466,0.604052113,0.716484377,0.545425423,1.477391841,1.177547275,1.177546889,1.363667919,2.212311718,2.053801587,0.694787266,2.438776246,1.7197085,1.83932667,1.628669672,1.549061426,1.20350163,1.153506482,0.885580194,0.885579889,1.794579751,0.889444676,1.125537062,1.103395887,2.486432958,1.763058429,2.015313405,1.197799148,1.770783023,2.279227313,2.365562248,2.003281797,3.772649942,1.462495435,2.374056732,2.148872863,1.822907181,1.267161356,1.495870781,2.654588433,2.776464085,2.086524015,1.940914419,1.585589784,3.223441532,2.618559161,2.0528122,1.985619162,1.352943583,1.0800115,0.93772683,1.958940724,1.290232049,1.774004156,1.921154586,2.61737667,2.127453393,2.388690526,2.463787619,1.558792895,2.210095231,2.954292804,3.38352631,1.580175038,1.135266046,0.880906396,0.553214736,0.758024394,1.861767173,0.912883344,1.621036753,2.650795806,2.034859689,2.178470616,1.974109942,2.993584516,3.179570899,2.014315156,1.328862531,1.556053262,1.595284283,1.511213895,0.876930116,1.225386795,1.783768054,1.277021045,1.703278654,1.481351824,1.997629307,2.207947847,1.390257196,1.390257158,2.034579379,1.919381411,2.766636236,1.388325603,3.178055854,1.000649679,1.324182886,1.106629205,1.798451483,0.955077629,0.514346744,1.765529701,2.819466261,2.76490963,0.811522231,3.236020561,3.491149235,2.336436769,2.311419559,1.200579891,1.794091834,1.795253932,1.168528589,1.627769522,1.970387551,1.842477833,2.005657792,1.957646746,2.317958285,2.45671006,1.900485941,3.10401645,3.301894712,2.26085337,3.530949882,2.295459024,2.749476956,1.202308362,1.006233485,1.838052657,1.990275985,0.9960583,1.208729485,1.529775489,2.825966112,2.257944785,1.249456588,1.039260181,2.132030342,2.666331028,3.02695223,1.361941136,1.88012063,2.020699173,1.16827999,1.805963682,1.9327765,1.425157727,1.732561942,1.739727478,2.086323498,2.177140637,1.745050956,1.610589298,2.69889358,1.993307033
0.261169791,0.050017546,2.617802469,2.011075975,3.013276683,2.63780887,2.258790342,1.905744133,2.351588384,2.492519127,2.171736399,1.519916627,1.654175711,0.798974828,1.489731672,1.250661076,0.975793741,2.766699621,1.85423517,0.812332958,0.805936237,0.800108883,0.950845592,2.007800229,1.284675697,3.346243827,1.707966783,2.273295946,1.48937821,2.950456411,2.277069113,2.634209051,3.314074915,2.126162761,0.785524838,0.740152212,0.770236938,1.218996557,1.099076503,0.522413607,2.240390468,0.682148029,1.896429563,1.382214025,1.398472612,2.208102471,1.570881047,1.570880832,1.897388861,3.111767915,0.962531122,0.931538535,0.302373836,0.624666602,1.429769596,0.600860164,1.236362045,1.004245972,1.649542556,1.649542561,1.429749027,2.389422726,2.271539237,1.531145494,1.737529051,0.724849457,3.067646754,0.409006966,0.821213136,1.302793841,1.275523345,1.513283716,1.015918358,1.207768835,2.240922245,1.922160517,2.231017909,2.044218641,3.299512787,3.687669736,3.122941176,2.059932496,1.104395724,0.571572138,0.517695979,0.815888234,1.631807962,1.492817663,1.492818655,1.007494044,2.3419332,1.695016452,1.129683642,2.70859337,2.735424729,1.664331855,2.256376591,2.630766286,0.659399898,0.659401053,0.446992256,0.39636746,1.508644908,1.083774864,1.520242761,0.446087081,2.250985374,1.984107564,0.516333173,2.479647856,1.745958921,1.860580054,2.22795332,2.475527707,1.248474634,1.207208822,0.906021029,0.923819137,1.732336975,0.901245372,1.20898874,1.012984079,2.438092703,1.797304098,1.966102659,1.035872118,1.700039853,2.278656807,2.316236489,1.999133459,3.510665602,2.110727285,2.361223058,2.136135753,1.779974932,0.615983009,1.471907264,1.834752804,2.784732454,2.089618059,1.919134553,0.836510634,3.24268411,2.625724907,2.026216928,1.86819884,1.223791282,1.296739216,0.999342221,1.952140629,1.479146909,1.934006967,1.934007182,2.757581141,2.148054523,2.391119729,2.475048352,1.798161614,2.225273614,2.965253738,2.965253726,1.58183123,2.187362507,1.069269365,0.523270856,0.75347373,1.870831123,0.916035583,1.626552719,2.593179788,2.113159405,2.113159294,1.976905063,2.999052437,3.187040725,1.964343396,1.306329928,1.524151375,1.485672947,1.48930019,0.880567645,1.284984369,1.929911206,1.171128489,1.74826889,1.462149331,2.014972392,2.272136994,1.564028604,1.579577125,2.050334546,1.926402218,3.026714439,1.58439306,3.728913568,1.852619398,1.339554925,2.927552637,0.850769889,1.751586045,1.020289147,5.914613995,1.930802782,2.197829233,1.117805069,2.239058342,2.608627238,1.717608098,2.911265969,1.325749732,1.814075159,1.795531325,1.166862357,1.730313125,2.201759618,1.819814491,2.034876512,2.296714196,2.357614505,2.589316402,2.112613362,3.338521298,3.338521448,2.200734612,3.541194795,1.060032586,2.010711867,1.074327148,1.110568463,1.818334828,1.99107466,1.03816356,1.194319915,1.918930435,2.815236556,2.16021758,1.229290559,1.197725532,2.11945542,2.614999217,3.028403119,0.897019971,1.798005064,1.935609292,1.140332248,1.793022392,1.761052499,1.296061024,1.728398795,1.73990342,2.048153551,2.103089425,1.61323943,1.613239268,2.864234748,2.122076389
0.36386714,0.049226555,2.564351538,2.0347776,3.239630126,3.597636572,3.597636475,2.04188082,2.369282998,2.50910126,2.332883035,1.68005528,1.621086907,1.152747059,1.371724374,1.071899887,1.023449442,2.208213933,2.104082135,2.027296194,0.966251267,0.990396846,2.165404388,2.165404108,1.401940921,3.609477278,2.50393463,2.388950443,1.585245791,1.596904814,2.340396588,2.744392701,2.243574905,2.264030868,0.787585315,0.742149616,1.356979904,1.362261138,1.362261106,0.695058821,2.247497647,2.247498657,1.92880656,1.382323912,1.431209354,2.210213743,1.612928941,1.579033974,3.217732786,3.217733053,1.046963598,1.018050221,0.300124451,0.695562419,1.434656318,0.701128503,1.230466792,0.6704542,1.704637902,1.651368404,1.422870568,2.382289318,2.266733121,1.63701554,2.823074959,3.05034811,0.724731645,0.917452003,1.214181999,1.532840965,0.586229432,1.25196106,1.88665635,1.886657029,1.932488865,1.552571513,1.629954791,1.041076144,2.65913608,1.878589743,2.174129867,3.323171564,1.093971023,0.564779436,0.760859137,0.900674146,1.685784929,1.381529448,1.593509753,1.288151221,2.352496021,1.629316503,1.12121476,2.630911584,2.792920349,1.569757676,2.250265958,2.585776851,2.233634761,0.601397665,0.368613997,0.315161425,1.401542413,1.182062537,1.182062219,0.375072856,2.231693403,2.058719285,0.49440394,2.443320653,1.725376973,1.840002892,1.62658585,1.545050902,1.380452832,1.150340457,0.885009551,0.885009848,1.798285779,0.893542938,1.191690972,1.191691558,2.441551992,1.765298163,2.017148252,1.201408022,1.775302726,2.366898166,3.233647581,2.002382861,3.75061259,2.117573912,1.441305141,2.14199601,1.827760791,0.697418023,1.496043881,1.832728459,2.778656711,2.085111084,1.939392827,1.578346836,3.225396551,2.411023161,2.048994577,1.979059867,1.348432608,1.081209433,0.939336373,1.959575678,1.467157977,1.777383803,1.924998779,2.745300612,2.018955926,2.465520322,2.465519892,1.78650111,2.030359646,2.838076532,2.9555886,1.581291418,2.270441302,1.064594368,0.550434878,0.722946319,1.780599495,0.917042534,1.624978814,2.596495301,2.039607948,2.109962717,1.976198567,2.997137249,3.110735156,1.961307389,1.355627043,1.552944024,1.59887535,1.508422559,0.902104853,1.224594702,1.921205562,1.280538969,1.740674431,1.488193649,2.001587832,2.263372027,1.392787328,1.392786913,2.037921321,2.023628637,2.767813545,1.387834784,3.173869119,0.563873154,0.563871458,1.103762247,1.802946761,0.952567978,0.515251189,1.767414351,2.867713727,2.770610738,0.80566882,3.496554731,3.421797146,2.265307463,2.895973681,1.527200185,1.798123057,1.792296361,1.169506058,1.626873203,2.171901394,1.845970979,1.975122847,1.966233916,2.320817862,2.457086706,1.902188177,3.106327387,3.303156853,2.264027369,3.209069729,1.119030134,2.748542299,1.194815753,0.780823009,1.839057009,1.993598624,0.998257922,1.53939806,1.135141595,2.850610728,2.259549275,1.253306284,1.213098781,2.137769326,2.62650522,3.026334907,0.896911194,1.884082028,1.828698993,1.144498237,1.93498836,1.934988707,1.303955912,1.735610358,1.744611684,2.089290859,2.100391899,1.747344367,1.612204604,2.701618817,1.996545976
0.261599918,0.048324817,2.542899987,3.199820471,3.250783264,2.633669239,3.557914151,2.034967218,1.967631485,2.497197852,2.332563048,1.674588861,1.617586518,1.148446896,1.497716491,1.259070907,2.693597962,2.720020837,2.023000181,2.028561059,2.672139967,2.672139683,1.113387657,1.147396338,1.400509039,1.013342783,1.793264372,2.390221192,1.585842872,3.164360975,2.340362191,2.745118099,2.245682882,2.563143014,0.783749503,0.738299145,0.892730121,1.216426542,1.366369572,0.523992769,0.627995888,2.231903294,1.798651006,1.38141825,1.494699979,2.350882592,1.615113809,1.582511228,1.91115297,1.987076645,1.04872791,1.020008883,0.300281951,0.695391627,1.436214783,0.620931399,1.232211866,0.670951225,1.652648713,1.749166196,1.272760269,2.206502484,2.383948172,1.528629831,1.730327165,2.603760304,2.596793537,0.920501338,0.869744192,1.535436941,0.85136861,1.254196678,0.646670826,1.877400966,1.846164292,1.552932922,1.631481366,1.117670581,2.746057194,1.9696881,2.175823748,3.323701632,1.060734636,1.052973025,0.509231393,0.900822846,1.68690936,1.483494591,1.483494395,1.279733983,2.353738955,1.728437585,1.121683365,2.632779336,2.793449651,1.690817514,2.251470369,2.593107412,2.241699396,0.738352688,0.711399653,0.540189948,1.481995107,1.066271244,1.182566703,1.363493141,2.233043881,1.977284903,0.697331448,2.443956521,1.726491068,1.911701685,1.623845864,1.545220457,1.381744413,1.15138508,0.939479385,0.913998798,1.698166611,0.980524118,1.130766041,1.187390772,2.442282711,1.766157315,1.90596779,1.028769107,1.776219983,2.281783126,2.367793018,3.79117488,3.777694245,1.451828864,2.361435093,2.136246287,1.806553595,1.257071592,1.307262126,1.834230336,2.775678612,2.225507808,1.963728934,0.887683583,3.234441036,2.410485507,2.04578199,1.979352731,1.365986841,1.08197294,1.041524104,1.961231291,1.294668155,1.778886287,1.925595621,2.746185925,2.132219812,2.38888021,2.46603439,1.787359407,2.031859192,2.839284471,3.381549546,1.576761865,2.27541379,0.878801529,0.55140877,0.723511709,1.865373536,0.917722305,1.887959426,2.595528101,2.040508423,2.110575566,1.819874101,3.183261431,3.183261467,1.962719177,1.328520238,1.639379627,1.509556517,1.509555849,0.879131207,1.281359319,1.92196359,1.175061146,1.741466924,1.485247229,2.002622013,2.208569054,1.553624314,1.393786733,2.038601593,1.923725548,2.7685213,1.38402585,1.401704193,0.564152857,0.564152173,1.1031536,1.849267236,0.953457629,0.51564813,1.763032344,2.82448311,2.668449385,0.804705163,3.24132842,3.49652483,2.266507151,2.314939352,1.197928718,1.807408105,1.658980719,1.138605784,1.627712815,2.172829249,1.847109816,2.009572325,1.960407302,2.321845719,2.457472314,2.083302886,3.304628755,3.304628731,2.426121824,3.209594984,1.115317767,2.069312418,0.781367627,0.781369375,1.840116769,1.994466741,1.068022184,1.213559632,1.534282854,2.829572369,2.309096739,1.042108934,1.213426748,2.137921893,2.668967257,3.02622876,1.366590424,2.017561127,2.017561151,1.166472795,1.807465737,1.767860999,1.305205352,1.736045826,1.68499233,2.090391783,2.100959193,1.747531576,1.613698157,2.702731191,2.128378402
0.365029071,0.048240406,3.107657755,2.331229887,2.360808275,2.586904415,2.228324908,1.569568413,2.173208315,2.319948804,1.818110963,1.283742937,1.283742268,0.575169368,1.456300165,1.216197095,0.872275781,0.069531454,0.284404875,1.069029674,1.065749248,0.73201887,1.181452436,1.181452812,1.475074628,1.313687242,1.948181145,1.902064628,2.658645168,2.54755175,3.108027248,3.119939699,3.184866564,2.620780795,1.376564844,0.606154555,1.136931081,1.139379975,1.27006544,0.4806166,1.968071869,1.968073115,1.889919953,1.375151815,1.362759082,2.364263148,1.643803535,1.689328487,1.865930898,2.265085104,1.508041432,0.724535695,0.433810709,0.94434842,1.357758758,0.886724473,1.45041952,1.486987118,1.682366853,1.682366849,1.129431857,2.123454706,2.070171939,1.56862677,1.446774331,2.610218991,1.581191337,0.549475515,0.975525669,1.201756111,0.585485994,1.176896763,1.657912219,1.657912539,1.907251544,1.562192951,1.512238773,1.031255819,2.669122701,1.897263833,2.858639602,2.602925872,1.913082613,0.721685145,0.671056468,1.336344244,1.747090651,1.408169766,2.09845721,0.961333253,2.33959074,1.643404816,1.092237559,2.678178718,2.58088254,1.826475917,1.953224288,1.639967793,1.433607615,0.723935143,0.203938709,0.394557089,1.54920863,1.208495273,1.208495488,1.043799559,2.249603535,2.024763186,0.511918532,2.480771747,1.791384103,1.854492015,1.453174406,1.363696993,1.590311776,0.830251304,0.830387491,0.830386706,1.39762059,0.772348151,0.751906995,1.444075106,2.083299698,1.516354239,1.605417478,0.884757112,1.389704879,1.976980147,1.976980415,1.905634456,2.033229071,1.443773659,1.91861176,1.695974885,1.782363751,0.843276287,1.251533523,2.695615697,2.712348108,2.209524653,1.859868608,1.221989911,3.203001224,2.340712891,1.697498559,2.566389905,1.535041023,1.535041428,1.985547322,2.029960781,1.511729704,1.929801579,1.929801963,2.635983114,2.09043279,2.344256154,2.344255985,2.472151208,2.140961207,2.725730801,2.725730624,1.537351513,1.11303817,1.056803435,0.638688813,0.770414275,1.810194319,0.847892916,1.676383354,2.728545008,2.184251072,2.160051137,1.836246655,3.235199997,3.235200086,1.999219234,1.331878579,1.418515215,1.364109193,1.364108912,0.564358789,0.66810048,1.44632607,0.726183703,1.290024097,1.147370584,1.58088517,1.703824689,1.163816065,0.685197162,1.605912351,1.502826818,3.054736927,1.350704657,1.337472534,0.900858364,1.03825946,0.82618305,2.003368593,0.942050084,0.518525061,1.420599901,2.975934787,2.738221716,0.78693441,3.30280396,3.467548941,2.323918473,2.792244509,1.399611256,2.012419298,1.584773896,1.007271207,2.042562166,1.747453962,2.069816421,2.847828702,2.791071313,1.888460658,2.113521964,2.399017935,3.171065562,3.084626068,2.402886914,2.659950368,1.077686381,2.259755399,1.212337948,0.90968179,2.076782373,2.07678275,1.018813397,1.299378618,1.299378898,2.902905227,2.366638621,1.29216712,1.280947512,2.216870896,2.636655115,2.705956243,1.657518802,1.981761231,1.737247881,0.996635429,1.559486378,1.559486245,1.002555994,1.370421561,1.577774727,1.790458565,1.707363795,1.16483346,1.164833218,2.188518018,1.701752292
0.467324839,2.430035059,2.035629661,2.035629502,2.846736382,3.581850928,2.26911693,1.896165418,1.971932806,2.329018444,2.040173835,1.677313115,1.619484491,1.15048989,1.499030039,1.260118517,2.695892287,2.721520354,2.02572684,2.031207333,0.967572796,0.992917556,1.116766953,2.167432467,1.402938787,1.016137971,2.506364706,1.664676354,1.587791549,3.166896488,2.973925906,2.746732491,2.245733151,2.568226764,2.280014807,0.895487119,1.355007788,1.3664769,1.366476684,0.526596371,0.628870429,2.235998625,1.931900205,1.382275398,1.497543131,2.211005958,1.614781401,1.66073265,3.220108457,3.220108406,1.048294553,1.019486236,0.300051572,0.696476934,1.435657834,0.620578572,1.358301651,1.055241678,1.652086096,1.6520857,1.423306366,2.383409832,2.383410078,1.528406351,2.820823969,3.065271084,2.602959303,0.710420091,1.214676729,1.534970765,0.851496955,1.030523134,0.647613348,1.879342934,1.845103511,1.553405417,1.631329426,1.119747725,2.660125876,1.968387271,2.175614408,3.319671789,1.060137248,1.052300963,0.509200284,0.811254336,1.686497043,1.483115406,1.58745983,1.280237106,2.353318805,1.72725143,1.12077277,2.632492317,2.793759956,1.570880135,2.742756242,1.660052552,2.245345866,0.738717657,0.715531922,0.544335285,1.401324259,1.182118731,1.511736509,1.368301151,2.232508714,2.058039849,0.494451801,2.442890531,1.725659213,1.911430699,1.377653426,1.544980567,1.201233106,1.151306854,0.938670558,0.913305897,1.798412309,0.894099285,1.130201883,1.187292733,2.489696008,1.765691605,2.017937553,1.029112235,1.775205694,2.368046068,2.368046398,2.002194777,2.196272985,2.124948671,1.447253298,1.366080042,1.808553706,1.269243038,1.310349558,2.656314318,2.656313857,2.084119467,1.942013332,1.579315912,3.226638102,2.624967686,2.051531451,1.981053876,1.367274994,1.349603854,0.939828872,2.095561128,1.467909915,1.925673188,1.992647051,2.620828319,2.131545535,2.388789255,2.327541474,1.786980736,2.213927928,2.839241026,2.956465035,1.57992402,2.278136565,0.879660508,0.820908106,0.759357055,1.86517167,0.822298075,1.62488741,2.654172551,2.109060974,2.182882448,1.976237233,2.997039438,3.182577341,1.961532653,1.328431363,1.554347784,1.508971664,1.508971163,0.879347514,1.225808554,1.788618808,1.175124076,1.741486115,1.48522312,2.002064667,2.208408231,1.553175237,1.394294792,1.923324147,1.923323828,2.768369261,3.243149723,3.186079652,0.56478448,0.564784785,0.454321212,1.803247675,0.924129579,0.515464281,1.762442145,2.825417461,2.770034938,0.80437404,3.242061938,3.422681638,2.265182948,2.896412463,1.199928241,1.798747795,1.792783939,1.170146112,1.70807169,1.976530794,1.848049338,2.009477635,1.960209927,2.211077925,2.457372723,1.904320003,3.108267511,3.304067928,2.426215208,3.53042421,1.117790489,2.75403133,0.781451786,1.006019281,1.994139119,1.994139136,0.998982109,1.53766677,1.537667049,2.829578697,2.259134611,1.252705516,1.213456826,2.137723647,2.66904506,2.669045777,0.896829891,1.884423164,2.017041639,1.166918888,1.935050727,1.767462327,1.305042728,1.735899907,1.74206399,2.089233204,2.10031612,1.613475851,1.613475177,2.871672149,1.996852702
